1
155	122
	-23.51042
	-23.52579
	-23.55068
	-23.53992
	-23.52904
	-23.49761
	-23.4999
	-23.50873
	-23.52708
	-23.53885
	-23.5617
	-23.56265
	-23.56197
	-23.55509
	-23.56617
	-23.5846
	-23.63009
	-23.66537
	-23.65815
	-23.66429
	-23.66386
	-23.68246
	-23.70772
	-23.72038
	-23.71279
	-23.6914
	-23.68022
	-23.70302
	-23.7296
	-23.75658
	-23.79311
	-23.81082
	-23.81561
	-23.82243
	-23.84814
	-23.84366
	-23.81498
	-23.79262
	-23.80604
	-23.86257
	-23.86951
	-23.88785
	-23.8513
	-23.81326
	-23.7907
	-23.79901
	-23.82156
	-23.84632
	-23.85524
	-23.86502
	-23.88029
	-23.8732
	-23.87256
	-23.87861
	-23.89506
	-23.89729
	-23.89061
	-23.86481
	-23.82649
	-23.8012
	-23.82329
	-23.8836
	-23.92976
	-23.97725
	-23.99464
	-24.00725
	-23.98993
	-23.92291
	-23.88584
	-23.83949
	-23.81408
	-23.78797
	-23.78404
	-23.79009
	-23.78148
	-23.7731
	-23.77596
	-23.76734
	-23.77021
	-23.74496
	-23.71161
	-23.71575
	-23.77585
	-23.84435
	-23.89585
	-23.9013
	-23.93263
	-24.00014
	-23.99956
	-23.96444
	-23.94054
	-23.94341
	-23.94477
	-23.93828
	-23.90772
	-23.90085
	-23.88294
	-23.88507
	-23.96318
	-24.05494
	-24.09873
	-24.09745
	-24.09829
	-24.09944
	-24.08997
	-24.0373
	-23.98726
	-23.87264
	-23.75724
	-23.6441
	-23.61103
	-23.59531
	-23.5555
	-23.49652
	-23.44207
	-23.37297
	-23.27629
	-23.21462
	-23.16894
	-23.10255
	-23.043
	-23.01979
	-23.56269
	-23.57119
	-23.57677
	-23.57458
	-23.53886
	-23.52872
	-23.53493
	-23.53526
	-23.55325
	-23.58658
	-23.60187
	-23.59922
	-23.58449
	-23.58086
	-23.60135
	-23.63479
	-23.67193
	-23.70175
	-23.70454
	-23.66903
	-23.69862
	-23.71107
	-23.74982
	-23.78284
	-23.79775
	-23.78684
	-23.774
	-23.78994
	-23.83926
	-23.87735
	-23.88986
	-23.90195
	-23.87859
	-23.87987
	-23.89448
	-23.89119
	-23.87093
	-23.83156
	-23.85047
	-23.88348
	-23.90548
	-23.89483
	-23.8869
	-23.8759
	-23.85755
	-23.85141
	-23.86425
	-23.86203
	-23.88166
	-23.8946
	-23.91302
	-23.91199
	-23.91365
	-23.90985
	-23.91707
	-23.93319
	-23.92215
	-23.9135
	-23.87501
	-23.853
	-23.85938
	-23.88943
	-23.94308
	-23.99367
	-24.01733
	-24.03275
	-24.03558
	-23.98362
	-23.93986
	-23.92377
	-23.88068
	-23.84393
	-23.81627
	-23.79963
	-23.78977
	-23.77957
	-23.77564
	-23.78518
	-23.78292
