1
155	122
	-23.95238
	-23.94922
	-23.96068
	-23.9793
	-24.01425
	-24.06469
	-24.09943
	-24.12978
	-24.15469
	-24.17423
	-24.1646
	-24.14935
	-24.09943
	-24.06447
	-24.01111
	-23.99883
	-24.01425
	-24.06102
	-24.13658
	-24.19776
	-24.23836
	-24.26309
	-24.26
	-24.2452
	-24.26309
	-24.29085
	-24.33733
	-24.38781
	-24.41011
	-24.43784
	-24.47809
	-24.50432
	-24.52277
	-24.52277
	-24.52277
	-24.49856
	-24.51444
	-24.52575
	-24.54655
	-24.52918
	-24.51664
	-24.51664
	-24.49896
	-24.51404
	-24.52258
	-24.50793
	-24.50368
	-24.4856
	-24.47046
	-24.46365
	-24.46063
	-24.46063
	-24.44549
	-24.45724
	-24.479
	-24.503
	-24.50847
	-24.5305
	-24.54274
	-24.53441
	-24.51267
	-24.50041
	-24.50702
	-24.52821
	-24.54818
	-24.56601
	-24.59294
	-24.60507
	-24.56328
	-24.48735
	-24.38254
	-24.38475
	-24.38814
	-24.40044
	-24.54054
	-24.62194
	-24.73334
	-24.77328
	-24.72696
	-24.67165
	-24.57181
	-24.53056
	-24.51412
	-24.54657
	-24.54362
	-24.52471
	-24.47742
	-24.43617
	-24.42963
	-24.43644
	-24.46873
	-24.54243
	-24.6286
	-24.77146
	-24.82284
	-24.82757
	-24.80223
	-24.76684
	-24.73506
	-24.68043
	-24.66919
	-24.71701
	-24.78609
	-24.8342
	-24.8734
	-24.87788
	-24.89219
	-24.88792
	-24.91868
	-24.91742
	-24.93441
	-24.93942
	-24.95856
	-24.94497
	-24.89739
	-24.85453
	-24.78294
	-24.7122
	-24.67568
	-24.74353
	-24.79573
	-24.91924
	-24.04932
	-24.03939
	-24.05135
	-24.06359
	-24.09179
	-24.11162
	-24.17913
	-24.21048
	-24.21358
	-24.19776
	-24.15246
	-24.12617
	-24.08066
	-24.03331
	-24.02306
	-24.03281
	-24.06359
	-24.11162
	-24.16771
	-24.21358
	-24.2566
	-24.28129
	-24.26926
	-24.26989
	-24.27606
	-24.27884
	-24.30966
	-24.36331
	-24.41258
	-24.45526
	-24.48869
	-24.50992
	-24.51416
	-24.51037
	-24.51037
	-24.51672
	-24.52018
	-24.51941
	-24.5348
	-24.54655
	-24.52237
	-24.50125
	-24.48114
	-24.49594
	-24.52258
	-24.55264
	-24.53374
	-24.52443
	-24.50628
	-24.50327
